PetID,ShelterID,Name,Type,Breed,Age,Size,Color,Sex,DateOfIntake
1139,417,Christopher,Dog,German Shepherd,9,Medium,LawnGreen,Male,2024-02-02
1140,97,Joseph,Dog,Golden Retriever,9,Medium,Gold,Male,2023-06-30
1141,282,Robert,Bird,Finch,12,Small,Silver,Female,2022-12-31
1142,453,Connie,Bird,Cockatiel,12,Small,MediumSpringGreen,Female,2024-06-20
1143,267,Michael,Hamster,Winter White,2,Medium,GoldenRod,Male,2022-04-30
1144,252,Lauren,Cat,Persian,14,Small,LightCyan,Female,2023-01-25
1145,211,Darren,Rabbit,Netherland Dwarf,15,Small,RoyalBlue,Female,2022-05-01
1146,474,Steven,Bird,Lovebird,11,Small,PapayaWhip,Female,2023-03-18
1147,391,Mary,Bird,Canary,11,Medium,Maroon,Male,2024-09-04
1148,316,Craig,Hamster,Winter White,11,Small,DarkTurquoise,Female,2024-01-04
1149,405,Stacey,Cat,American Shorthair,4,Large,MediumSeaGreen,Female,2023-12-09
1150,71,Shawn,Dog,Bulldog,12,Medium,MediumSeaGreen,Male,2023-02-10
1151,427,Brent,Cat,Persian,11,Medium,Beige,Female,2023-09-24
1152,311,Kenneth,Rabbit,Mini Lop,13,Medium,MidnightBlue,Female,2023-07-06
1153,126,Jonathan,Dog,Poodle,4,Medium,DarkRed,Female,2023-09-18
1154,172,Gregory,Dog,Poodle,2,Small,DarkViolet,Male,2022-07-11
1155,403,Stephen,Cat,British Shorthair,14,Small,LightPink,Female,2023-07-19
1156,296,John,Cat,Maine Coon,10,Large,LightGray,Female,2024-04-01
1157,269,Breanna,Dog,Labrador,5,Large,YellowGreen,Male,2022-11-07
1158,255,Jamie,Cat,American Shorthair,6,Large,Bisque,Male,2025-03-16
1159,385,Miguel,Bird,Cockatiel,6,Medium,Coral,Female,2024-01-04
1160,176,Richard,Hamster,Chinese,11,Large,Cyan,Female,2024-03-04
1161,242,Nicole,Dog,Poodle,5,Large,SpringGreen,Female,2025-01-14
1162,436,Evan,Cat,Siamese,15,Small,Tan,Female,2023-10-25
1163,463,Scott,Cat,Siamese,14,Large,DarkGoldenRod,Female,2024-09-01
1164,107,Stephanie,Rabbit,Rex,2,Medium,DarkSlateGray,Female,2023-10-18
1165,360,Charles,Dog,Golden Retriever,2,Small,Cornsilk,Male,2024-09-24
1166,296,Jerry,Dog,Poodle,10,Large,PapayaWhip,Male,2024-08-12
1167,305,Thomas,Rabbit,Rex,8,Medium,DarkOrchid,Female,2022-04-19
1168,397,Haley,Rabbit,Holland Lop,9,Medium,Tan,Male,2022-12-03
1169,243,Amanda,Rabbit,Holland Lop,2,Medium,Gray,Female,2024-10-02
1170,371,Mark,Hamster,Syrian,11,Small,DarkGray,Male,2024-06-15
1171,182,Tracy,Bird,Lovebird,3,Medium,LightSeaGreen,Male,2023-09-10
1172,236,James,Cat,Persian,2,Medium,DarkKhaki,Female,2025-02-14
1173,178,Joshua,Cat,American Shorthair,11,Large,PaleGreen,Male,2024-04-17
1174,146,Gina,Dog,German Shepherd,4,Medium,RosyBrown,Male,2022-06-24
1175,4,Marvin,Cat,Persian,4,Large,DarkRed,Female,2023-10-28
1176,91,Alicia,Bird,Parakeet,1,Large,Yellow,Female,2023-06-04
1177,189,Barbara,Rabbit,Mini Lop,14,Small,Gold,Female,2023-12-26
1178,438,Jackson,Rabbit,Mini Lop,9,Small,NavajoWhite,Female,2025-03-19
1179,417,Kayla,Cat,Siamese,15,Large,LightYellow,Female,2022-12-15
1180,60,Ryan,Cat,American Shorthair,1,Large,MintCream,Male,2023-09-14
1181,296,Tracey,Hamster,Dwarf Campbell,4,Large,Bisque,Male,2023-10-07
1182,278,Mark,Bird,Lovebird,11,Large,AliceBlue,Male,2024-02-08
1183,151,Andrew,Rabbit,Netherland Dwarf,14,Large,Yellow,Male,2023-11-28
1184,440,Kimberly,Cat,Persian,7,Small,MediumBlue,Female,2023-12-17
1185,25,Hunter,Rabbit,Holland Lop,3,Large,Orchid,Male,2022-07-09
1186,371,Johnny,Hamster,Syrian,15,Small,Magenta,Male,2022-09-23
1187,221,Katherine,Bird,Canary,1,Small,Orange,Female,2023-05-14
1188,469,Ricky,Cat,Persian,15,Medium,DarkGoldenRod,Male,2024-12-23
1189,285,Jennifer,Rabbit,Holland Lop,10,Small,Aqua,Male,2024-09-25
1190,160,John,Rabbit,Lionhead,9,Small,SlateBlue,Female,2024-08-24
1191,287,Cynthia,Dog,Golden Retriever,5,Large,WhiteSmoke,Male,2025-03-07
1192,10,Victoria,Hamster,Dwarf Campbell,9,Small,FloralWhite,Male,2022-11-14
1193,250,Jason,Bird,Parakeet,14,Medium,GoldenRod,Female,2022-06-07
1194,197,James,Bird,Lovebird,13,Medium,PapayaWhip,Female,2022-09-15
1195,464,Anthony,Bird,Lovebird,5,Small,DarkSlateBlue,Female,2022-12-10
1196,53,Ronald,Cat,Siamese,1,Large,RoyalBlue,Male,2022-10-29
1197,289,James,Bird,Finch,14,Small,Plum,Male,2023-01-24
1198,338,Jason,Hamster,Winter White,5,Medium,Moccasin,Female,2023-01-19
1199,457,Thomas,Dog,Golden Retriever,8,Medium,LightGoldenRodYellow,Male,2022-11-15
1200,119,Cassandra,Dog,Labrador,6,Medium,DarkSalmon,Female,2022-07-09
1201,328,Jeremy,Bird,Canary,3,Small,Green,Female,2024-10-14
1202,433,John,Rabbit,Netherland Dwarf,7,Large,SteelBlue,Female,2024-10-30
1203,390,Denise,Dog,German Shepherd,3,Large,Brown,Male,2022-04-05
1204,181,Michael,Rabbit,Mini Lop,8,Large,DarkSeaGreen,Female,2025-03-04
1205,25,Jacqueline,Rabbit,Lionhead,15,Small,LightGray,Female,2023-03-08
1206,476,George,Cat,Siamese,15,Large,DodgerBlue,Female,2025-01-14
1207,487,Kathleen,Dog,German Shepherd,7,Medium,CornflowerBlue,Male,2023-06-25
1208,118,Melissa,Dog,Bulldog,12,Medium,Chocolate,Female,2023-10-03
1209,182,Emily,Cat,Maine Coon,13,Large,Aquamarine,Male,2022-05-06
1210,67,Hannah,Cat,Persian,1,Medium,Salmon,Male,2022-03-31
1211,85,Patricia,Cat,Siamese,14,Large,BlueViolet,Female,2023-07-29
1212,410,Andrew,Dog,Bulldog,14,Small,DarkViolet,Male,2023-10-02
1213,103,Sarah,Dog,Golden Retriever,15,Medium,Cyan,Male,2023-03-03
1214,339,Katrina,Dog,Poodle,3,Small,Lavender,Male,2023-08-20
1215,297,Richard,Rabbit,Lionhead,2,Large,PaleGoldenRod,Male,2022-10-27
1216,67,Cindy,Bird,Finch,1,Large,DimGray,Female,2024-10-02
1217,401,Chad,Rabbit,Holland Lop,8,Large,FloralWhite,Male,2024-01-02
1218,289,Bryan,Bird,Finch,6,Medium,Beige,Male,2023-02-20
1219,335,Jason,Dog,Labrador,9,Large,LawnGreen,Female,2024-08-25
1220,264,Ryan,Bird,Finch,7,Small,LightBlue,Female,2024-07-23
1221,54,Christina,Dog,Poodle,5,Medium,DarkBlue,Female,2024-03-08
1222,476,Patricia,Dog,Bulldog,5,Small,Silver,Male,2022-04-23
1223,388,Jake,Bird,Cockatiel,11,Large,Indigo,Male,2023-08-10
1224,32,Tanya,Rabbit,Lionhead,11,Small,Bisque,Male,2024-11-08
1225,218,Chad,Dog,Poodle,4,Large,BlueViolet,Female,2023-05-23
1226,128,Shawn,Bird,Finch,13,Small,GoldenRod,Female,2024-02-22
1227,290,Shane,Dog,Poodle,5,Large,Tomato,Male,2022-11-01
1228,144,Christina,Bird,Lovebird,15,Medium,GreenYellow,Male,2023-01-09
1229,258,James,Hamster,Dwarf Campbell,10,Large,AliceBlue,Female,2023-11-15
1230,448,Joseph,Hamster,Syrian,1,Large,PaleGoldenRod,Female,2022-08-25
1231,222,Patricia,Rabbit,Netherland Dwarf,3,Small,Coral,Female,2023-05-17
1232,243,Taylor,Rabbit,Netherland Dwarf,6,Medium,Wheat,Female,2023-09-17
1233,80,Arthur,Cat,American Shorthair,6,Medium,SaddleBrown,Female,2024-06-10
1234,46,Sarah,Dog,Bulldog,8,Large,PaleVioletRed,Female,2022-09-10
1235,11,Steven,Hamster,Syrian,8,Medium,LimeGreen,Female,2024-03-10
1236,91,Alyssa,Cat,Maine Coon,9,Large,Violet,Male,2023-04-22
1237,380,Travis,Rabbit,Lionhead,1,Large,Gainsboro,Male,2023-09-29
1238,190,Holly,Cat,Persian,7,Small,Moccasin,Male,2023-07-10
1239,57,Alex,Bird,Canary,7,Medium,Olive,Female,2024-03-06
1240,416,Duane,Bird,Canary,13,Small,DarkMagenta,Male,2024-04-14
1241,332,Stanley,Cat,Persian,8,Small,Teal,Male,2022-07-13
1242,132,Briana,Rabbit,Mini Lop,9,Large,SandyBrown,Male,2023-04-05
1243,12,Todd,Rabbit,Netherland Dwarf,9,Small,SkyBlue,Male,2024-01-26
1244,196,Victoria,Bird,Lovebird,14,Small,BlanchedAlmond,Male,2023-10-17
1245,436,Stuart,Hamster,Chinese,3,Medium,Blue,Female,2024-03-31
1246,80,Cassandra,Dog,Bulldog,2,Medium,DarkOrchid,Female,2022-09-13
1247,423,Michelle,Rabbit,Mini Lop,1,Large,Sienna,Female,2025-02-20
1248,30,John,Cat,Maine Coon,1,Large,RoyalBlue,Female,2023-08-14
1249,156,Craig,Cat,British Shorthair,9,Small,SaddleBrown,Female,2025-03-09
1250,373,David,Cat,British Shorthair,1,Large,Teal,Female,2024-12-30
1251,24,Jeanne,Dog,German Shepherd,2,Small,Cornsilk,Male,2024-01-07
1252,473,Patricia,Hamster,Chinese,14,Small,GoldenRod,Male,2024-07-16
1253,296,Jennifer,Bird,Finch,6,Large,Brown,Female,2022-08-19
1254,216,Jacob,Hamster,Syrian,4,Medium,Olive,Female,2023-09-17
1255,42,James,Dog,German Shepherd,7,Medium,DeepSkyBlue,Female,2024-09-14
1256,149,Christopher,Bird,Canary,2,Medium,SkyBlue,Female,2024-06-09
1257,462,Hannah,Rabbit,Rex,14,Medium,DarkOrchid,Female,2022-05-08
1258,88,Cody,Bird,Canary,13,Medium,MediumVioletRed,Male,2022-07-02
1259,295,Michael,Dog,Poodle,6,Medium,OrangeRed,Female,2024-04-13
1260,486,Rebecca,Dog,Golden Retriever,13,Medium,FloralWhite,Female,2023-12-26
1261,306,Anthony,Bird,Canary,12,Large,MediumAquaMarine,Female,2022-04-08
1262,487,Ruben,Rabbit,Mini Lop,6,Medium,Salmon,Female,2024-05-18
1263,428,Joseph,Cat,Siamese,7,Medium,Magenta,Male,2022-10-11
1264,355,Tina,Hamster,Chinese,2,Medium,GhostWhite,Male,2023-11-16
1265,262,Pedro,Hamster,Dwarf Campbell,6,Large,Maroon,Male,2023-10-26
1266,343,Robin,Hamster,Roborovski,13,Large,Snow,Male,2024-08-21
1267,86,Philip,Cat,British Shorthair,1,Large,DarkGray,Female,2024-01-03
1268,187,Joy,Dog,German Shepherd,1,Small,DarkTurquoise,Male,2024-08-17
1269,336,Larry,Bird,Finch,10,Large,BlanchedAlmond,Male,2024-08-26
1270,402,Adam,Bird,Cockatiel,1,Large,BlueViolet,Male,2023-07-09
1271,367,Karen,Hamster,Winter White,3,Medium,Wheat,Male,2023-12-04
1272,276,Derek,Dog,Labrador,6,Small,Black,Female,2023-01-19
1273,67,Zachary,Dog,Poodle,7,Large,MediumOrchid,Female,2023-12-29
1274,242,Rebecca,Bird,Finch,9,Small,DarkSalmon,Female,2024-09-12
1275,248,David,Hamster,Winter White,11,Large,LemonChiffon,Male,2024-08-05
1276,430,Kara,Rabbit,Holland Lop,7,Medium,DarkGoldenRod,Female,2023-10-07
1277,93,Linda,Dog,Labrador,4,Large,Lavender,Female,2024-12-28
1278,61,Peggy,Dog,Bulldog,2,Medium,Bisque,Female,2024-01-09
1279,311,Leslie,Cat,Maine Coon,4,Small,Turquoise,Male,2024-07-01
1280,308,Amy,Bird,Parakeet,6,Large,Orange,Female,2025-01-04
1281,416,Michelle,Rabbit,Rex,7,Medium,LawnGreen,Male,2024-12-30
1282,32,Melissa,Cat,British Shorthair,1,Small,LightYellow,Male,2022-05-19
1283,94,Karen,Hamster,Winter White,11,Medium,Teal,Female,2024-11-07
1284,211,Jeffrey,Bird,Parakeet,15,Large,Plum,Male,2022-12-05
1285,257,Erik,Cat,Siamese,3,Medium,DarkGreen,Male,2023-06-10
1286,455,Samantha,Cat,Maine Coon,6,Large,DarkSalmon,Male,2024-07-18
1287,112,Ashley,Bird,Canary,9,Small,LightGoldenRodYellow,Male,2024-04-25
1288,408,Benjamin,Cat,Siamese,3,Large,Pink,Male,2024-03-28
1289,433,Timothy,Dog,Poodle,9,Large,GhostWhite,Male,2022-08-13
1290,33,David,Cat,Siamese,3,Small,Thistle,Female,2022-06-10
1291,195,Margaret,Rabbit,Mini Lop,1,Large,LightGoldenRodYellow,Female,2023-09-05
1292,80,Brendan,Dog,Labrador,12,Large,DodgerBlue,Male,2022-12-12
1293,373,Amy,Cat,Maine Coon,8,Small,Cornsilk,Male,2024-06-04
1294,400,Cheryl,Bird,Parakeet,14,Medium,Beige,Male,2024-04-22
1295,401,Brandon,Hamster,Dwarf Campbell,13,Small,Lime,Male,2022-04-21
1296,486,Brianna,Hamster,Dwarf Campbell,14,Medium,GreenYellow,Male,2023-07-11
1297,158,James,Cat,Persian,1,Medium,LavenderBlush,Male,2022-09-06
1298,337,Dustin,Rabbit,Mini Lop,2,Small,OrangeRed,Female,2022-04-13
1299,17,Evan,Dog,Bulldog,3,Medium,MidnightBlue,Female,2025-02-09
1300,295,Tim,Cat,Siamese,4,Medium,DeepPink,Male,2023-11-24
1301,437,Sarah,Cat,Maine Coon,9,Small,LimeGreen,Female,2023-10-19
1302,292,Donald,Dog,Bulldog,5,Large,Green,Male,2024-09-17
1303,201,Amanda,Cat,Persian,15,Small,Chocolate,Male,2023-03-01
1304,303,Mary,Hamster,Roborovski,13,Large,DimGray,Male,2023-11-12
1305,256,Michael,Hamster,Chinese,3,Large,Maroon,Female,2022-10-20
1306,246,Amanda,Bird,Finch,12,Medium,Yellow,Female,2023-12-30
1307,252,Joel,Dog,Golden Retriever,7,Large,Olive,Female,2023-01-14
1308,181,Latoya,Cat,Maine Coon,3,Medium,MediumOrchid,Female,2024-11-08
1309,201,David,Dog,Labrador,8,Small,Green,Male,2024-05-06
1310,3,Patricia,Bird,Cockatiel,13,Small,DarkGoldenRod,Female,2024-08-07
1311,368,Stephanie,Bird,Lovebird,8,Large,GhostWhite,Female,2024-02-02
1312,141,Matthew,Hamster,Roborovski,14,Large,LimeGreen,Male,2023-11-16
1313,398,Laurie,Cat,Maine Coon,15,Medium,MediumSpringGreen,Female,2024-09-13
1314,282,John,Hamster,Syrian,4,Large,DimGray,Female,2022-10-29
1315,413,Michael,Cat,Siamese,3,Medium,DarkBlue,Female,2025-01-08
1316,12,Patricia,Dog,Golden Retriever,1,Large,DarkOrange,Male,2023-07-06
1317,8,Jesse,Bird,Parakeet,11,Medium,GoldenRod,Female,2024-02-10
1318,10,Jerry,Rabbit,Mini Lop,9,Small,LavenderBlush,Female,2024-01-13
1319,331,Sierra,Rabbit,Mini Lop,9,Large,Chocolate,Male,2023-08-28
1320,196,Mario,Hamster,Winter White,14,Medium,Yellow,Male,2022-03-31
1321,468,Ann,Hamster,Chinese,10,Medium,RoyalBlue,Female,2025-01-31
1322,107,Stephanie,Bird,Parakeet,12,Small,ForestGreen,Female,2023-06-07
1323,203,Amber,Bird,Parakeet,3,Medium,YellowGreen,Male,2025-02-09
1324,326,Tyler,Dog,German Shepherd,14,Large,DarkCyan,Female,2024-11-19
1325,414,John,Hamster,Winter White,7,Medium,BlanchedAlmond,Male,2024-03-09
1326,217,Jeffery,Dog,Bulldog,3,Medium,Violet,Male,2022-09-24
1327,178,Melissa,Bird,Canary,10,Small,Orchid,Female,2025-02-05
1328,156,Sarah,Hamster,Syrian,12,Small,MediumTurquoise,Female,2024-11-02
1329,314,Jeffrey,Hamster,Chinese,14,Small,DarkCyan,Male,2024-01-30
1330,24,Becky,Bird,Lovebird,1,Large,Tomato,Male,2024-08-10
1331,162,William,Dog,German Shepherd,3,Large,LightCyan,Female,2022-09-15
1332,162,Leslie,Hamster,Chinese,15,Small,LightSalmon,Female,2022-10-09
1333,414,Scott,Bird,Cockatiel,1,Small,Orchid,Female,2024-02-28
1334,66,Darren,Dog,Labrador,9,Small,Thistle,Male,2024-12-20
1335,275,Spencer,Bird,Parakeet,8,Medium,DarkBlue,Male,2024-09-13
1336,454,Richard,Cat,American Shorthair,15,Large,Purple,Male,2022-12-11
1337,402,Kathleen,Cat,American Shorthair,13,Medium,DarkMagenta,Female,2022-08-23
1338,19,Michael,Dog,Poodle,6,Medium,PeachPuff,Female,2023-06-12
1339,142,Zachary,Hamster,Winter White,6,Small,OrangeRed,Male,2024-10-16
1340,178,Tracy,Rabbit,Mini Lop,15,Large,Linen,Female,2023-07-01
1341,48,Theresa,Cat,Maine Coon,6,Medium,RosyBrown,Female,2022-05-26
1342,292,Rebekah,Dog,Golden Retriever,7,Small,DarkSeaGreen,Male,2024-04-06
1343,62,Cody,Dog,Poodle,12,Large,Lime,Female,2024-03-18
1344,367,Nicole,Bird,Canary,6,Small,Teal,Female,2022-10-04
1345,426,Patricia,Dog,Poodle,9,Small,LightSeaGreen,Female,2024-01-18
1346,245,Steven,Hamster,Chinese,9,Medium,Lavender,Male,2023-09-10
1347,241,Sheila,Dog,Labrador,5,Small,Purple,Male,2023-10-18
1348,425,Tina,Cat,Siamese,9,Medium,DodgerBlue,Female,2025-01-23
1349,341,Sarah,Bird,Parakeet,11,Large,DarkSlateGray,Male,2024-12-13
1350,357,Lucas,Hamster,Roborovski,6,Medium,IndianRed,Male,2023-12-24
1351,396,Jennifer,Cat,British Shorthair,8,Medium,GreenYellow,Male,2022-07-28
1352,102,Mary,Cat,Persian,4,Small,SteelBlue,Male,2022-08-07
1353,85,Sheila,Cat,Maine Coon,13,Medium,CadetBlue,Female,2024-07-26
1354,8,Megan,Dog,Golden Retriever,3,Medium,Aquamarine,Female,2023-01-09
1355,125,Duane,Dog,Bulldog,1,Large,SteelBlue,Male,2024-01-27
1356,355,Jennifer,Rabbit,Netherland Dwarf,2,Medium,Green,Male,2023-10-26
1357,34,Jeff,Cat,Maine Coon,6,Medium,PeachPuff,Male,2022-05-07
1358,204,Sarah,Hamster,Dwarf Campbell,14,Small,Gray,Male,2023-05-17
1359,312,Alan,Cat,Maine Coon,1,Small,Orchid,Male,2023-04-12
1360,471,Stephanie,Cat,Persian,6,Small,LightCyan,Female,2024-06-18
1361,192,Arthur,Dog,Golden Retriever,7,Large,CadetBlue,Female,2023-06-09
1362,208,Shawn,Dog,German Shepherd,4,Large,Thistle,Male,2025-02-11
1363,53,Shannon,Rabbit,Rex,4,Medium,LawnGreen,Female,2022-08-08
1364,1,Pamela,Rabbit,Rex,13,Large,PowderBlue,Female,2023-08-29
1365,357,Sharon,Dog,Bulldog,15,Large,LightYellow,Male,2024-10-31
1366,472,Wanda,Bird,Cockatiel,7,Large,BlueViolet,Female,2022-07-15
1367,42,Daniel,Rabbit,Lionhead,11,Medium,Tomato,Male,2024-08-08
1368,284,Dana,Bird,Parakeet,7,Large,AliceBlue,Female,2022-08-04
1369,322,Martin,Bird,Cockatiel,9,Large,Turquoise,Male,2025-03-30
1370,18,Alexa,Cat,American Shorthair,13,Large,PowderBlue,Male,2022-09-12
1371,137,Melissa,Dog,Labrador,10,Large,Sienna,Male,2023-08-03
1372,332,Jason,Rabbit,Rex,8,Large,Aquamarine,Female,2025-01-01
1373,304,Alexis,Hamster,Syrian,15,Large,LightSeaGreen,Female,2025-01-29
1374,40,Jonathan,Dog,Poodle,13,Small,DarkTurquoise,Female,2022-09-24
1375,348,Matthew,Bird,Parakeet,14,Large,Magenta,Female,2024-08-29
1376,219,Danielle,Cat,Persian,10,Medium,DodgerBlue,Female,2022-05-08
1377,410,Dylan,Rabbit,Lionhead,6,Large,LightGreen,Female,2024-09-29
1378,376,Patrick,Cat,Persian,7,Medium,LemonChiffon,Male,2024-04-04
1379,117,Ashley,Rabbit,Holland Lop,14,Medium,DarkGray,Female,2024-06-28
1380,2,Stephanie,Hamster,Syrian,7,Small,DeepSkyBlue,Female,2024-08-14
1381,414,Richard,Cat,Maine Coon,11,Large,Coral,Female,2023-12-10
1382,32,Anthony,Bird,Parakeet,12,Medium,BlueViolet,Female,2023-08-15
1383,229,Sylvia,Cat,Siamese,9,Small,RosyBrown,Female,2025-02-23
1384,174,Angela,Rabbit,Netherland Dwarf,13,Small,BurlyWood,Female,2022-11-06
1385,456,Jonathan,Rabbit,Lionhead,2,Large,DarkGreen,Female,2024-01-26
1386,164,Carl,Cat,Maine Coon,8,Medium,SaddleBrown,Female,2023-08-15
1387,375,Jerome,Cat,Persian,5,Large,LightCyan,Male,2023-01-11
1388,452,Susan,Cat,Maine Coon,4,Small,Cornsilk,Male,2024-11-25
1389,387,Jennifer,Dog,Labrador,12,Large,SpringGreen,Female,2022-11-09
1390,339,Mariah,Bird,Canary,13,Large,DarkSeaGreen,Male,2024-01-25
1391,320,Morgan,Hamster,Chinese,14,Medium,YellowGreen,Female,2023-11-21
1392,331,Christopher,Dog,Golden Retriever,5,Medium,HotPink,Male,2023-05-17
1393,349,Aaron,Bird,Finch,5,Large,DarkGray,Male,2022-09-12
1394,43,Thomas,Rabbit,Netherland Dwarf,5,Large,Orange,Female,2024-03-14
1395,15,William,Hamster,Winter White,11,Medium,SandyBrown,Male,2022-06-26
1396,31,Heather,Dog,German Shepherd,14,Medium,YellowGreen,Male,2024-03-10
1397,368,Nicole,Hamster,Roborovski,6,Large,MintCream,Male,2023-12-31
1398,244,Olivia,Dog,Labrador,14,Large,DodgerBlue,Female,2024-12-09
1399,342,Curtis,Bird,Lovebird,15,Large,Wheat,Male,2022-11-26
1400,218,John,Cat,Siamese,11,Small,ForestGreen,Male,2023-07-20
1401,84,Jeremiah,Hamster,Winter White,10,Medium,Red,Male,2022-10-23
1402,86,Jenna,Hamster,Chinese,10,Medium,Moccasin,Male,2023-12-30
1403,282,Tammy,Rabbit,Holland Lop,10,Medium,Moccasin,Female,2022-08-10
1404,349,Albert,Cat,Persian,15,Medium,Coral,Male,2024-01-08
1405,304,Joseph,Bird,Parakeet,11,Small,Sienna,Female,2023-06-01
1406,33,Ricky,Cat,Siamese,15,Large,OldLace,Male,2024-05-30
1407,437,Rebecca,Cat,Persian,15,Small,CadetBlue,Male,2022-11-23
1408,436,Laura,Rabbit,Rex,11,Small,Cyan,Male,2024-01-14
1409,161,James,Hamster,Dwarf Campbell,5,Medium,LightSeaGreen,Male,2023-06-11
1410,90,Emily,Bird,Canary,15,Large,LawnGreen,Female,2023-11-26
1411,282,Lynn,Rabbit,Netherland Dwarf,7,Large,WhiteSmoke,Female,2025-03-25
1412,80,Michael,Dog,German Shepherd,12,Large,Maroon,Female,2024-01-08
1413,360,Robert,Bird,Finch,1,Large,Crimson,Female,2025-01-09
1414,147,Courtney,Dog,German Shepherd,6,Medium,OrangeRed,Female,2024-08-04
1415,243,David,Cat,American Shorthair,5,Large,LightSeaGreen,Male,2024-07-03
1416,109,Jacqueline,Rabbit,Netherland Dwarf,14,Small,SeaShell,Female,2024-11-15
1417,15,Jesus,Rabbit,Holland Lop,15,Medium,Salmon,Female,2022-11-05
1418,431,Noah,Hamster,Syrian,4,Large,LightSteelBlue,Female,2023-04-04
1419,67,Norma,Cat,American Shorthair,5,Large,DarkKhaki,Male,2023-02-21
1420,334,Joel,Cat,British Shorthair,4,Medium,FireBrick,Female,2023-06-23
1421,438,Jennifer,Hamster,Roborovski,4,Large,BlueViolet,Male,2024-01-24
1422,208,Scott,Dog,German Shepherd,7,Medium,DeepPink,Male,2022-03-31
1423,274,Melissa,Bird,Parakeet,13,Large,Crimson,Male,2024-12-24
1424,259,Erin,Rabbit,Netherland Dwarf,7,Medium,SeaShell,Female,2024-09-06
1425,129,John,Dog,German Shepherd,7,Large,HoneyDew,Female,2023-01-09
1426,40,Tammy,Rabbit,Rex,4,Small,RosyBrown,Male,2025-01-03
1427,59,Taylor,Rabbit,Lionhead,2,Large,DarkViolet,Female,2023-09-12
1428,300,Martin,Hamster,Dwarf Campbell,9,Small,LightSkyBlue,Female,2022-06-12
1429,409,John,Rabbit,Mini Lop,4,Large,Ivory,Male,2024-02-02
1430,414,Laura,Cat,Persian,10,Small,DarkGoldenRod,Female,2023-10-14
1431,255,Michael,Rabbit,Lionhead,11,Large,MediumSpringGreen,Female,2024-04-14
1432,22,Edwin,Cat,Persian,9,Small,FloralWhite,Male,2023-06-18
1433,368,Russell,Cat,American Shorthair,2,Large,MediumOrchid,Female,2024-01-08
1434,114,Sheila,Dog,Poodle,12,Small,LightYellow,Male,2022-05-17
1435,139,Brent,Dog,Labrador,2,Small,MediumSpringGreen,Female,2023-07-29
1436,156,Danielle,Hamster,Roborovski,8,Medium,MediumAquaMarine,Male,2024-10-26
1437,308,Ryan,Dog,Poodle,14,Medium,Teal,Male,2022-05-25
1438,341,Stacy,Cat,Maine Coon,13,Large,Coral,Female,2024-08-28
1439,83,Mario,Rabbit,Lionhead,1,Medium,AliceBlue,Male,2023-05-14
1440,368,Scott,Cat,Persian,4,Large,DarkBlue,Female,2024-04-10
1441,144,Mark,Hamster,Chinese,3,Small,OldLace,Male,2024-09-29
1442,26,Tiffany,Cat,Persian,13,Large,Ivory,Male,2024-08-01
1443,105,Rebecca,Rabbit,Holland Lop,2,Small,LightSlateGray,Male,2024-06-18
1444,8,Cindy,Bird,Parakeet,14,Small,LightGray,Male,2022-04-04
1445,370,Candace,Cat,Persian,15,Large,MidnightBlue,Male,2022-04-07
1446,281,Monica,Rabbit,Rex,7,Medium,MediumAquaMarine,Female,2024-10-18
1447,53,Olivia,Dog,Golden Retriever,5,Small,Cornsilk,Male,2023-10-06
1448,81,Lisa,Dog,Golden Retriever,1,Small,AntiqueWhite,Male,2022-08-27
1449,109,Amber,Rabbit,Netherland Dwarf,3,Small,Lavender,Female,2024-07-14
1450,199,Evan,Rabbit,Mini Lop,12,Small,DeepPink,Female,2025-02-02
1451,241,Maria,Rabbit,Mini Lop,1,Small,LightSlateGray,Female,2022-09-01
1452,14,William,Rabbit,Mini Lop,12,Small,MediumSeaGreen,Male,2025-02-10
1453,55,Lori,Cat,Maine Coon,13,Large,Bisque,Female,2022-10-13
1454,312,Kristina,Hamster,Chinese,11,Large,Plum,Male,2024-02-03
1455,423,Mark,Hamster,Winter White,12,Medium,DarkSalmon,Male,2022-04-24
1456,435,Tina,Dog,Poodle,8,Large,DarkKhaki,Male,2023-01-20
1457,388,Douglas,Dog,German Shepherd,4,Medium,Silver,Female,2022-05-09
1458,35,Robin,Cat,American Shorthair,8,Medium,OrangeRed,Female,2024-09-12
1459,466,Elizabeth,Dog,German Shepherd,7,Small,LightPink,Male,2024-04-19
1460,392,Matthew,Hamster,Chinese,14,Medium,IndianRed,Female,2022-12-21
1461,443,Douglas,Dog,Labrador,15,Large,DarkKhaki,Male,2025-02-08
1462,333,Jennifer,Dog,German Shepherd,3,Small,Pink,Male,2022-05-31
1463,79,Allison,Hamster,Winter White,1,Medium,LightGoldenRodYellow,Female,2024-07-22
1464,287,Richard,Rabbit,Holland Lop,7,Medium,Olive,Female,2023-09-14
